SEANCE,C_GR_RLC,CODE_VAL,LIB_VAL,COURS_REF,COURS_VEILLE,OUVERTURE,DERNIER_COURS,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRAN,CAPITAUX,I
03/01/19,32,754003,NBL,DA1/45,161213,",17",",1",0,0,",17",0,0,0,0
03/01/19,32,770003,PLAST,DA1/4,161216,",68",",69",0,0,",68",0,0,0,0
03/01/19,32,110028,SFBT,(DA,1/6),"38,92","26,58",0,0,"38,92",0,0,0,0
03/01/19,32,110029,SFBT,(DA,1/7),"28,11",",12",0,0,"28,11",0,0,0,0
03/01/19,32,110036,SFBT,DA10/66,03712,"8,48","8,23",0,0,"8,48",0,0,0,0
03/01/19,32,110038,SFBT,DA1/19,280513,"2,69",2,0,0,"2,69",0,0,0,0
03/01/19,32,110033,SFBT,DA2007,1/13,"6,12","3,5",0,0,"6,12",0,0,0,0
03/01/19,32,110034,SFBT,DA5/56,120510,"6,32",",02",0,0,"6,32",0,0,0,0
03/01/19,32,110035,SFBT,DA5/61,300311,"5,2","3,7",0,0,"5,2",0,0,0,0
03/01/19,32,110031,SFBTDA1/2(11/4/02),"44,63",30,0,0,"44,63",0,0,0,0,,
03/01/19,32,659010,SIAM,DA1/25,280704,",12",",12",0,0,",12",0,0,0,0
03/01/19,32,659006,SIAME,DA1/10,",36",",2",0,0,",36",0,0,0,0,
03/01/19,32,659008,SIAME,DA1/8,",41",",01",0,0,",41",0,0,0,0,
03/01/19,32,659002,SIAME,DA5/11,"1,8",",01",0,0,"1,8",0,0,0,0,
03/01/19,32,400010,SIMPA,DA1/6,010708,"10,16",12,0,0,"10,16",0,0,0,0
03/01/19,32,400012,SIMPA,DA1/7,010710,"7,34","7,99",0,0,"7,34",0,0,0,0
03/01/19,32,400014,SIMPA,DA1/8,020712,"6,03",4,0,0,"6,03",0,0,0,0
03/01/19,32,400015,SIMPA,DA2/9,010714,"8,09","5,01",0,0,"8,09",0,0,0,0
03/01/19,32,400008,SIMPAR,DA,1/5,"13,98",6,0,0,"13,98",0,0,0,0
03/01/19,32,718003,SITSDA1/9,28/03/07,",26",",4",0,0,",26",0,0,0,0,
03/01/19,32,721003,SOKNA,DA1/5,020712,"1,04",",02",0,0,"1,04",0,0,0,0
03/01/19,32,721004,SOKNA,DA2/5,010714,"1,41","1,19",0,0,"1,41",0,0,0,0
03/01/19,32,678006,SOMC,DA1/10,261211,",16",",03",0,0,",16",0,0,0,0
03/01/19,32,678007,SOMC,DA1/45,211212,",03",",02",0,0,",03",0,0,0,0
03/01/19,32,678008,SOMC,DA2/35,231213,",09",",1",0,0,",09",0,0,0,0
03/01/19,32,729005,SOPATDA1/10,140213,",17",",15",0,0,",17",0,0,0,0,
03/01/19,32,729003,SOPATDA1/20,010708,",11",",08",0,0,",11",0,0,0,0,
03/01/19,32,653009,SOT,DA1/22,010906,",32",",01",0,0,",32",0,0,0,0
03/01/19,32,653005,SOTETEL,DA1/6,"1,82",",01",0,0,"1,82",0,0,0,0,
03/01/19,32,656002,SOTUVER,DA,1/24,"1,06",",3",0,0,"1,06",0,0,0,0
03/01/19,32,656006,SOTUVER,DA,3/34,"2,11",",82",0,0,"2,11",0,0,0,0
03/01/19,32,664002,STEQ,DA2/5(8/4/02),"3,44",",1",0,0,"3,44",0,0,0,0,
03/01/19,32,503002,STIP,DA1/10,0703,",12",",11",0,0,",12",0,0,0,0
03/01/19,32,666005,STPIL,DA1/20,02712,"1,18","1,06",0,0,"1,18",0,0,0,0
03/01/19,32,666004,STPIL,DA1/25301208,",99","1,03",",01",",01",",01",",01",",01",20,4,",2"
03/01/19,32,666003,STPILDA0807,1/10,"2,58",1,"1,7","1,7","1,7","1,7","1,7",9,2,"15,3"
03/01/19,32,666011,STPILDA1/39,290618,",43",",37",0,0,",49",0,0,0,0,+
03/01/19,32,666010,STPILDA1/56,300617,",32",",31",",32",",32",",32",",32",",32",22,2,"7,04"
03/01/19,32,656014,STV,DA10/31,160712,"4,38",",19",0,0,"4,38",0,0,0,0
03/01/19,32,656009,STV02,3/10,010102,"5,42",4,0,0,"5,42",0,0,0,0
03/01/19,32,160026,TJARI,-,DA39,"1,98",",01",0,0,"1,98",0,0,0,0
03/01/19,32,160016,TJARI,-,(DA),"3,09",2,0,0,"3,09",0,0,0,0
03/01/19,32,160050,TJARIDA1/40,250518,"1,03",",88",",88",",88",",88",",88",",88",585,29,"514,8"
03/01/19,32,210181,TL,DA2/43,02022015,",89",",02",0,0,",89",0,0,0,0
03/01/19,32,210174,TL,DA3/83,10022014,",79",",02",0,0,",79",0,0,0,0
03/01/19,32,210095,TLS,DA,1/4,"9,77",8,0,0,"9,77",0,0,0,0
03/01/19,32,210098,TLS,DA,1/5(021202),"6,51",7,0,0,"6,51",0,0,0,0
03/01/19,32,210101,TLS,DA,1/6(181203),"4,73",4,0,0,"4,73",0,0,0,0
03/01/19,32,210106,TLS,DA,1/7(061204),"3,42",3,0,0,"3,42",0,0,0,0
03/01/19,32,210115,TLS,DA1/55(010307),",48",",01",0,0,",48",0,0,0,0,
03/01/19,32,240069,UBCI,DA8/33,141013,"6,43",",29",0,0,"6,43",0,0,0,0
03/01/19,32,772002,UMED,D76/509,26716,"1,38","1,39",0,0,"1,38",0,0,0,0
03/01/19,32,720013,WIFAK,DA1/2,121015,"3,58",3,0,0,"3,58",0,0,0,0
03/01/19,51,150085,AMS,"1,13","1,13","1,1","1,11","1,11","1,1","1,13",364,6,"402,46",
03/01/19,51,740001,CARTHAGE,CEMENT,"2,06","2,06",0,0,"2,06",0,0,0,0,
03/01/19,51,764001,CEREALIS,"4,62","4,61","4,62","4,75","4,75","4,62","4,75",1190,3,5503,
03/01/19,51,749001,HEXABYTE,"5,49","5,49","5,35","5,35","5,35","5,35","5,35",42,1,"224,7",
03/01/19,51,751001,LAND,OR,9,9,9,"9,37","9,37",9,"9,4",102682,146,"930793,23"
03/01/19,51,770001,OFFICEPLAST,"2,62","2,62","2,56","2,55","2,55","2,55","2,56",458,5,"1172,45",
03/01/19,51,734001,SERVICOM,"1,84","1,84","1,84","1,83","1,83","1,79","1,88",148277,208,"269718,76",
03/01/19,52,750001,AETECH,",36",",37",",36",",36",",36",",36",",36",4158,6,"1496,88",
03/01/19,52,766001,MAGHREB,INTERN,PUB,",6",",6",0,0,",6",0,0,0,0
03/01/19,52,773001,SANIMED,"2,22","2,25","2,22","2,21","2,16","2,21","2,22",121,3,"268,57",-
03/01/19,52,760001,SOTEMAIL,"2,04","2,04",0,0,"2,04",0,0,0,0,,
03/01/19,99,503001,STIP,"1,23","1,2","1,23","1,23","1,23","1,23","1,23",190,1,"233,7",
04/01/19,11,725001,ADWYA,"4,74","4,63","4,74","4,74","4,74","4,74","4,75",3264,14,"15478,97",
04/01/19,11,340005,AMEN,BANK,"27,7","27,7","27,7","27,59","27,59","27,5","27,7",34051,6,"936407,2"
04/01/19,11,730001,ARTES,"6,34","6,3","6,34","6,31","6,31","6,3","6,34",3211,7,"20351,12",
04/01/19,11,714001,ASSAD,"8,4","8,38","8,4","8,77","8,77","8,4","8,89",37001,121,"323085,12",
04/01/19,11,360035,ATB,"3,64","3,64","3,66","3,7","3,7","3,66","3,7",525,4,"1922,46",
04/01/19,11,470010,ATL,"2,69","2,69","2,67","2,69","2,69","2,66","2,69",2149,9,"5734,65",
04/01/19,11,160015,ATTIJARI,BANK,"41,5","41,5","41,5","41,2","41,2","41,2","41,5",2930,28,"120814,8"
04/01/19,11,661001,ATTIJARI,LEASING,"16,1","16,1","15,75","16,35","16,35","15,62","16,35",44,4,"691,45"
04/01/19,11,190060,BH,"12,92","12,92","12,81","12,7","12,7","12,7","12,81",798,11,"10151,26",
04/01/19,11,180045,BIAT,"117,99","117,85","117,99",117,117,"116,11","117,99",942,38,"110249,68",
04/01/19,11,310060,BNA,"13,75","13,75","13,6","13,6","13,6","13,58","13,75",27763,68,"377613,05",
04/01/19,11,220005,BT,"7,8","7,8","7,8","7,74","7,74","7,74","7,8",17138,30,"133008,31",
04/01/19,11,759001,CELLCOM,"1,6","1,6","1,6","1,69","1,69","1,6","1,69",5148,20,"8275,2",+
04/01/19,11,420085,CIL,"16,72","16,72","16,72","17,2","17,2","16,72","17,2",120,4,"2039,05",
04/01/19,11,755001,CITY,CARS,"11,34","11,34","11,34","11,34","11,34","11,34","11,34",339,1,"3844,26"
04/01/19,11,767001,DELICE,HOLDING,"13,5","13,16","13,5","13,16","13,16","13,16","13,5",2800,8,37619
04/01/19,11,665001,ELECTROSTAR,"1,33","1,33","1,33","1,38","1,38","1,33","1,38",255,5,"342,3",
04/01/19,11,741001,ENNAKL,AUTOMOBILES,"12,12","12,12","12,12","12,1","12,1",12,"12,12",1245,26,15024
04/01/19,11,721001,ESSOUKNA,"2,56","2,56","2,56","2,71","2,71","2,56","2,71",2950,33,"7739,93",
04/01/19,11,757001,EURO-CYCLES,"18,2","18,03","18,2","18,74","18,74","18,2","18,74",11842,72,"220620,05",
04/01/19,11,713001,GIF-FILTER,"1,02","1,02",1,"1,01","1,01",",99","1,02",4364,13,"4365,78",
04/01/19,11,731013,HANNIBAL,LEASE,"7,68","7,68",0,0,"7,68",0,0,0,0,
04/01/19,11,320075,ICF,181,180,181,"179,7","179,7","177,8","181,01",1262,75,"225672,77",
04/01/19,11,644001,MAGASIN,GENERAL,39,39,0,0,39,0,0,0,0,
04/01/19,11,100010,MONOPRIX,"7,5","7,5","7,5","7,37","7,37","7,37","7,5",1874,19,"13833,9",
04/01/19,11,762001,MPBS,"3,39","3,3","3,39","3,38","3,38","3,3","3,39",5167,13,"17258,39",
04/01/19,11,761001,SAH,"11,15","11,05","11,15","11,22","11,22","11,15","11,47",3268,27,"36692,33",
04/01/19,11,110025,SFBT,"23,6","23,59","23,6","23,55","23,55","23,55","23,7",14696,70,"346725,14",
04/01/19,11,659001,SIAME,"2,49","2,49","2,42","2,42","2,42","2,42","2,42",10040,5,"24296,8",
04/01/19,11,400005,SIMPAR,"31,04","31,04",0,0,"31,04",0,0,0,0,,
04/01/19,11,678001,SOMOCER,"1,07","1,07","1,07","1,1","1,1","1,04","1,1",124088,147,"132939,22",
04/01/19,11,729001,SOPAT,"1,74","1,74","1,71","1,73","1,73","1,71","1,73",4510,10,"7757,3",
04/01/19,11,653001,SOTETEL,"5,75","5,75","5,69","5,58","5,58","5,58","5,69",30897,50,"172975,09",
04/01/19,11,763001,SOTIPAPIER,"4,79","4,77","4,79","4,85","4,85","4,79","4,93",17650,62,"86183,76",
04/01/19,11,666001,SOTRAPIL,"16,99","16,7","16,99","16,62","16,62","16,62","16,99",450,6,"7590,2",
04/01/19,11,658001,SOTUMAG,"2,36","2,33","2,36","2,4","2,4","2,34","2,43",3050,26,"7228,47",
04/01/19,11,656001,SOTUVER,"8,89","8,83","8,89","8,94","8,94","8,83","9,09",66576,187,"594577,45",
04/01/19,11,606001,STAR,"132,89","132,89","131,99","131,99","131,99","131,99","131,99",30,2,"3959,7",
04/01/19,11,260095,STB,"3,56","3,56","3,58","3,66","3,66","3,58","3,66",6756,31,"24267,6",
04/01/19,11,744001,TELNET,HOLDING,"9,52","9,53","9,52","9,7","9,7","9,52","9,7",24625,76,"237130,44"
04/01/19,11,727001,TPR,"4,68","4,69","4,68","4,68","4,68","4,6","4,68",20701,39,"95936,75",
04/01/19,11,738001,TUNIS,RE,"7,79",8,"7,79",8,8,"7,74",8,1201,10,"9360,71"
04/01/19,11,120040,TUNISAIR,",74",",74",",74",",72",",72",",72",",74",61339,65,"44244,81",-
04/01/19,11,779001,TUNISIE,VALEURS,"30,9","30,9",31,"31,5","31,5",31,"31,5",4235,24,"131369,95"
04/01/19,11,769001,UADH,"1,88","1,87","1,88","1,89","1,89","1,83","1,9",1889,14,"3485,94",
04/01/19,11,390010,UIB,"22,9","22,9","22,65","22,5","22,5","22,32","22,65",11865,31,"266224,9",
04/01/19,11,772001,UNIMED,"7,9","7,9","7,9","7,78","7,78","7,78","7,9",10914,29,"85647,57",
04/01/19,12,380070,ALKIMIA,44,44,0,0,44,0,0,0,0,,
04/01/19,12,655001,ASSURANCES,SALIM,"31,9","31,9",0,0,"31,9",0,0,0,0,
04/01/19,12,300045,ASTREE,38,38,0,0,38,0,0,0,0,,
04/01/19,12,758001,BEST,LEASE,"1,8","1,8","1,8","1,8","1,8","1,8","1,8",18276,8,"32896,8"
04/01/19,12,130055,BTE,(ADP),"11,55","11,57","11,55","11,55","11,55","11,55","11,55",2235,1,"25814,25"
04/01/19,12,330090,ELBENE,INDUSTRIE,"2,82","2,82",0,0,"2,82",0,0,0,0,
04/01/19,12,250065,PLAC.,TSIE-SICAF,"46,11","46,11",0,0,"46,11",0,0,0,0,
04/01/19,12,667001,SIPHAT,3,"2,95",3,"3,04","3,04",3,"3,04",799,7,2401,
04/01/19,12,718001,SITS,"1,77","1,77","1,78","1,78","1,78","1,78","1,78",100,1,178,
04/01/19,12,664001,STEQ,"6,48","6,48",0,0,"6,77",0,0,0,0,+,
04/01/19,12,410020,TUNINVEST-SICAR,"6,3","6,3","6,3","6,3","6,3","6,3","6,3",200,1,1260,
04/01/19,12,240050,UBCI,23,23,0,0,23,0,0,0,0,,
04/01/19,13,430030,SITEX,"6,3","6,3",0,0,"6,3",0,0,0,0,,
04/01/19,32,340020,AB,DA,1/27,"1,81",",9",0,0,"1,81",0,0,0,0
04/01/19,32,340051,AB,DA1/24,01082016,"1,3","1,31",0,0,"1,3",0,0,0,0
04/01/19,32,340057,AB,DA1/25,300617,"1,16",",9",0,0,"1,16",0,0,0,0
04/01/19,32,340027,ABDA,1/14,11122007,"2,97",2,0,0,"2,97",0,0,0,0
04/01/19,32,725006,ADWA,DA1/12,311215,",52",",01",0,0,",52",0,0,0,0
04/01/19,32,725005,ADWYA,DA1/5,040814,"1,4",",05",0,0,"1,4",0,0,0,0
04/01/19,32,725007,ADWYA,DA1/8,071116,",67",",6",0,0,",67",0,0,0,0
04/01/19,32,380071,ALKIM,DA,"7,79",4,0,0,"7,79",0,0,0,0,
04/01/19,32,380072,ALKIM,DA,04,"7,08",5,0,0,"7,08",0,0,0,0
04/01/19,32,230041,ALQ,DA1/10,7/09/04,"27,79",35,0,0,"27,79",0,0,0,0
04/01/19,32,230043,ALQ,DA1/12,070906,"19,06",30,0,0,"19,06",0,0,0,0
04/01/19,32,230039,ALQ,DA1/6,(160902),"58,73",70,0,0,"58,73",0,0,0,0
04/01/19,32,230042,ALQDA1/12,06/09/05,"20,59",45,0,0,"20,59",0,0,0,0,
04/01/19,32,150092,AMS,DA,1/50,",03",",01",0,0,",03",0,0,0,0
04/01/19,32,730002,ARTES,DA1/4,230712,"2,66",",01",0,0,"2,66",0,0,0,0
04/01/19,32,730003,ARTES,DA1/5,040313,"1,77",",01",0,0,"1,77",0,0,0,0
04/01/19,32,714004,ASSAD,DA1/4,150609,"2,96",",01",0,0,"2,96",0,0,0,0
04/01/19,32,714003,ASSDA1/9(01/07/05),"1,63","1,3",0,0,"1,63",0,0,0,0,,
04/01/19,32,360043,ATBDA1/7,09/11/05,",78",",79",0,0,",78",0,0,0,0,
04/01/19,32,661014,ATTIJARI,LS,ROMPU,"6,72","6,72",0,0,"6,72",0,0,0,0
04/01/19,32,190071,BH,DA1/25,14022000,1,",9",0,0,1,0,0,0,0
04/01/19,32,190077,BHDA,1/15,28052007,"1,64","2,5",0,0,"1,64",0,0,0,0
04/01/19,32,180046,BIAT,DA32,4/60,"9,87","1,26",0,0,"9,87",0,0,0,0
04/01/19,32,180050,BIAT,DA36,1/24,"5,42",",73",0,0,"5,42",0,0,0,0
04/01/19,32,190061,BQ,HABITAT,(DA),"1,37","1,25",0,0,"1,37",0,0,0,0
04/01/19,32,220025,BTDA1/7(3/12/01),"5,64","4,5",0,0,"5,64",0,0,0,0,,
04/01/19,32,757002,ECYCL,DA1/2,010616,"10,47","1,74",0,0,"10,47",0,0,0,0
04/01/19,32,665002,ELECTROSTAR,DA,1/6,",51",",67",0,0,",51",0,0,0,0
04/01/19,32,713006,GIF,DA27/1000,8713,",03",",01",0,0,",03",0,0,0,0
04/01/19,32,713007,GIF,DA4/237,270415,",02",",01",0,0,",02",0,0,0,0
04/01/19,32,658002,MGR,DA1/3,050710,"1,01",",01",0,0,"1,01",0,0,0,0
04/01/19,32,100011,MONOPRIX,DA,"2,79","4,9",0,0,"2,79",0,0,0,0,
04/01/19,32,762003,MPBS,DA1/10,070717,",36",",4",0,0,",36",0,0,0,0
04/01/19,32,762004,MPBS,DA1/20,050718,",17",",15",0,0,",17",0,0,0,0
04/01/19,32,754003,NBL,DA1/45,161213,",16",",1",0,0,",16",0,0,0,0
04/01/19,32,770003,PLAST,DA1/4,161216,",67",",69",0,0,",67",0,0,0,0
04/01/19,32,110028,SFBT,(DA,1/6),"39,05","26,58",0,0,"39,05",0,0,0,0
04/01/19,32,110029,SFBT,(DA,1/7),"28,21",",12",0,0,"28,21",0,0,0,0
04/01/19,32,110036,SFBT,DA10/66,03712,"8,51","8,23",0,0,"8,51",0,0,0,0
04/01/19,32,110043,SFBT,DA1/10,040517,"3,1",3,0,0,"3,1",0,0,0,0
04/01/19,32,110038,SFBT,DA1/19,280513,"2,7",2,0,0,"2,7",0,0,0,0
04/01/19,32,110033,SFBT,DA2007,1/13,"6,14","3,5",0,0,"6,14",0,0,0,0
04/01/19,32,110034,SFBT,DA5/56,120510,"6,34",",02",0,0,"6,34",0,0,0,0
04/01/19,32,110035,SFBT,DA5/61,300311,"5,22","3,7",0,0,"5,22",0,0,0,0
04/01/19,32,110031,SFBTDA1/2(11/4/02),"44,78",30,0,0,"44,78",0,0,0,0,,
04/01/19,32,659010,SIAM,DA1/25,280704,",12",",12",0,0,",12",0,0,0,0
04/01/19,32,659006,SIAME,DA1/10,",35",",2",0,0,",35",0,0,0,0,
04/01/19,32,659008,SIAME,DA1/8,",4",",01",0,0,",4",0,0,0,0,
04/01/19,32,659002,SIAME,DA5/11,"1,77",",01",0,0,"1,77",0,0,0,0,
04/01/19,32,400010,SIMPA,DA1/6,010708,"10,16",12,0,0,"10,16",0,0,0,0
04/01/19,32,400012,SIMPA,DA1/7,010710,"7,34","7,99",0,0,"7,34",0,0,0,0
04/01/19,32,400014,SIMPA,DA1/8,020712,"6,03",4,0,0,"6,03",0,0,0,0
04/01/19,32,400008,SIMPAR,DA,1/5,"13,98",6,0,0,"13,98",0,0,0,0
04/01/19,32,718003,SITSDA1/9,28/03/07,",25",",4",0,0,",25",0,0,0,0,
04/01/19,32,721003,SOKNA,DA1/5,020712,"1,04",",02",0,0,"1,04",0,0,0,0
04/01/19,32,721004,SOKNA,DA2/5,010714,"1,41","1,19",0,0,"1,41",0,0,0,0
04/01/19,32,678006,SOMC,DA1/10,261211,",16",",03",0,0,",16",0,0,0,0
04/01/19,32,678007,SOMC,DA1/45,211212,",03",",02",0,0,",03",0,0,0,0
04/01/19,32,678008,SOMC,DA2/35,231213,",09",",1",0,0,",09",0,0,0,0
04/01/19,32,678009,SOMC,DA3/37,250814,",1",",12",0,0,",1",0,0,0,0
04/01/19,32,729005,SOPATDA1/10,140213,",17",",15",0,0,",17",0,0,0,0,
04/01/19,32,729003,SOPATDA1/20,010708,",11",",08",0,0,",11",0,0,0,0,
04/01/19,32,653009,SOT,DA1/22,010906,",32",",01",0,0,",32",0,0,0,0
04/01/19,32,653005,SOTETEL,DA1/6,"1,8",",01",0,0,"1,8",0,0,0,0,
04/01/19,32,656015,SOTUV,DA1/7,180713,"1,72",",01",0,0,"1,72",0,0,0,0
04/01/19,32,656018,SOTUV,DA3/41,10714,",79",",01",0,0,",79",0,0,0,0
04/01/19,32,656002,SOTUVER,DA,1/24,"1,09",",3",0,0,"1,09",0,0,0,0
04/01/19,32,656006,SOTUVER,DA,3/34,"2,17",",82",0,0,"2,17",0,0,0,0
04/01/19,32,664002,STEQ,DA2/5(8/4/02),"3,55",",1",0,0,"3,55",0,0,0,0,
04/01/19,32,503002,STIP,DA1/10,0703,",12",",11",0,0,",12",0,0,0,0
04/01/19,32,666002,STPIL,DA1/10,0703,"2,83",2,0,0,"2,83",0,0,0,0
04/01/19,32,666007,STPIL,DA1/17,20614,"1,26","1,24",0,0,"1,26",0,0,0,0
04/01/19,32,666005,STPIL,DA1/20,02712,"1,18","1,06",0,0,"1,18",0,0,0,0
04/01/19,32,666004,STPIL,DA1/25301208,",99",",01",0,0,",99",0,0,0,0,
04/01/19,32,666006,STPIL,DA1/33,01713,",69",",69",0,0,",69",0,0,0,0
04/01/19,32,666009,STPIL,DA1/39,01716,",48",",47",0,0,",48",0,0,0,0
04/01/19,32,666003,STPILDA0807,1/10,"2,57","1,7",0,0,"2,57",0,0,0,0,
04/01/19,32,666011,STPILDA1/39,290618,",43",",37",",37",",37",",37",",37",",37",48,3,"17,76"
04/01/19,32,666010,STPILDA1/56,300617,",32",",32",0,0,",32",0,0,0,0,
04/01/19,32,666008,STPL,DA1/32,180615,",6",",59",0,0,",6",0,0,0,0
04/01/19,32,656014,STV,DA10/31,160712,"4,49",",19",0,0,"4,49",0,0,0,0
04/01/19,32,656022,STV,DA2/23,4122017,",77",",01",0,0,",77",0,0,0,0
04/01/19,32,656009,STV02,3/10,010102,"5,55",4,0,0,"5,55",0,0,0,0
04/01/19,32,120047,TAIR,DA1/10,010799,",14",",01",0,0,",14",0,0,0,0
04/01/19,32,120049,TAIR,DA1/10,030700,",13",",01",0,0,",13",0,0,0,0
04/01/19,32,120056,TAIR,DA1/11,170709,",07",",01",0,0,",07",0,0,0,0
04/01/19,32,120053,TAIR,DA1/22,310806,",06",",01",0,0,",06",0,0,0,0
04/01/19,32,160026,TJARI,-,DA39,2,",01",0,0,2,0,0,0,0
04/01/19,32,160016,TJARI,-,(DA),"3,12",2,0,0,"3,12",0,0,0,0
04/01/19,32,160050,TJARIDA1/40,250518,"1,04",",88",",89",",89",",89",",89",",89",76,7,"67,64"
04/01/19,32,210181,TL,DA2/43,02022015,",87",",02",0,0,",87",0,0,0,0
04/01/19,32,210174,TL,DA3/83,10022014,",77",",02",0,0,",77",0,0,0,0
04/01/19,32,210095,TLS,DA,1/4,"9,55",8,0,0,"9,55",0,0,0,0
04/01/19,32,210098,TLS,DA,1/5(021202),"6,37",7,0,0,"6,37",0,0,0,0
04/01/19,32,210101,TLS,DA,1/6(181203),"4,63",4,0,0,"4,63",0,0,0,0
04/01/19,32,210106,TLS,DA,1/7(061204),"3,34",3,0,0,"3,34",0,0,0,0
04/01/19,32,210115,TLS,DA1/55(010307),",47",",01",0,0,",47",0,0,0,0,
04/01/19,32,120051,TUNISAIR,DA,1/10,",12",",13",0,0,",12",0,0,0,0
04/01/19,32,240069,UBCI,DA8/33,141013,"6,43",",29",0,0,"6,43",0,0,0,0
04/01/19,32,720013,WIFAK,DA1/2,121015,"3,54",3,0,0,"3,54",0,0,0,0
04/01/19,51,150085,AMS,"1,11","1,11","1,1","1,11","1,11","1,07","1,14",1207,19,"1316,04",
04/01/19,51,740001,CARTHAGE,CEMENT,"2,06","2,06",0,0,"2,06",0,0,0,0,
04/01/19,51,764001,CEREALIS,"4,75","4,75","4,78","4,78","4,78","4,78","4,78",295,3,"1410,1",
04/01/19,51,749001,HEXABYTE,"5,35","5,35",0,0,"5,35",0,0,0,0,,
04/01/19,51,751001,LAND,OR,"9,38","9,37","9,38","9,38","9,38","9,24","9,45",17598,101,"164547,38"
04/01/19,51,770001,OFFICEPLAST,"2,55","2,55","2,48","2,49","2,49","2,48","2,5",836,13,"2074,4",
04/01/19,51,734001,SERVICOM,"1,83","1,83","1,83","1,78","1,78","1,78","1,83",155679,181,"278947,13",
04/01/19,52,750001,AETECH,",36",",36",",36",",36",",36",",36",",36",58,2,"20,88",
04/01/19,52,766001,MAGHREB,INTERN,PUB,",6",",6",0,0,",6",0,0,0,0
04/01/19,52,773001,SANIMED,"2,1","2,16","2,1","2,1","2,03","2,1","2,1",6,1,"12,6",-
04/01/19,52,760001,SOTEMAIL,"2,04","2,04",0,0,"2,04",0,0,0,0,,
04/01/19,99,503001,STIP,"1,23","1,23",0,0,"1,23",0,0,0,0,,
07/01/19,11,725001,ADWYA,"4,74","4,74","4,74","4,74","4,74","4,74","4,74",505,2,"2393,7",
07/01/19,11,340005,AMEN,BANK,"27,59","27,59","27,59","27,57","27,57","27,4","27,59",258,10,"7110,03"
07/01/19,11,730001,ARTES,"6,34","6,31","6,34","6,34","6,34","6,34","6,4",827,5,5249,
07/01/19,11,714001,ASSAD,"8,77","8,77","8,77","8,83","8,83","8,7","8,87",15644,59,"137442,53",
07/01/19,11,360035,ATB,"3,7","3,7","3,7","3,65","3,65","3,6","3,7",10175,7,"37342,26",
07/01/19,11,470010,ATL,"2,69","2,69","2,66","2,68","2,68","2,66","2,68",1475,5,"3944,62",
07/01/19,11,160015,ATTIJARI,BANK,"41,2","41,2","41,2",41,41,"40,82","41,2",2646,34,"108410,95"
07/01/19,11,661001,ATTIJARI,LEASING,"16,35","16,35","16,35","16,35","16,35","16,35","16,35",2,1,"32,7"
07/01/19,11,190060,BH,"12,7","12,7","12,66","12,51","12,51","12,51","12,7",8255,29,"104493,47",
07/01/19,11,180045,BIAT,117,117,117,"114,01","114,01","114,01",117,1612,48,"187612,03",
07/01/19,11,310060,BNA,"13,99","13,6","13,99","13,58","13,58","13,58","13,99",5946,24,"81231,13",
07/01/19,11,220005,BT,"7,75","7,74","7,75","7,76","7,76","7,72","7,85",22443,29,"175098,65",
07/01/19,11,759001,CELLCOM,"1,7","1,69","1,7","1,75","1,75","1,7","1,75",130,3,"222,5",
07/01/19,11,420085,CIL,"17,2","17,2",17,17,17,17,17,6490,5,110330,
07/01/19,11,755001,CITY,CARS,"11,34","11,34","11,25","11,2","11,2","11,2","11,25",1125,3,"12632,25"
07/01/19,11,767001,DELICE,HOLDING,"13,16","13,16","13,01","12,8","12,8","12,8","13,01",9234,40,"118565,54"
07/01/19,11,665001,ELECTROSTAR,"1,38","1,38","1,38","1,37","1,37","1,37","1,38",2443,7,"3370,93",
07/01/19,11,741001,ENNAKL,AUTOMOBILES,"12,1","12,1","12,1",12,12,"11,98","12,1",1385,11,"16632,9"
07/01/19,11,721001,ESSOUKNA,"2,74","2,71","2,74","2,86","2,86","2,74","2,86",5296,48,"14981,47",+
07/01/19,11,757001,EURO-CYCLES,"18,74","18,74","18,74","18,74","18,74","18,35","18,74",1992,40,"37226,88",
07/01/19,11,713001,GIF-FILTER,1,"1,01",1,"1,01","1,01",1,"1,01",6226,18,"6227,61",
07/01/19,11,731013,HANNIBAL,LEASE,"7,68","7,68",0,0,"7,68",0,0,0,0,
07/01/19,11,320075,ICF,"179,7","179,7","179,7","179,6","179,6",178,"179,7",880,55,"157246,22",
07/01/19,11,644001,MAGASIN,GENERAL,39,39,"38,5","38,5","38,5","38,5","38,5",9,1,"346,5"
07/01/19,11,100010,MONOPRIX,"7,37","7,37","7,5","7,49","7,49","7,49","7,5",500,2,3747,
07/01/19,11,762001,MPBS,"3,4","3,38","3,4","3,49","3,49","3,38","3,5",13987,39,"47849,21",
07/01/19,11,761001,SAH,"11,31","11,22","11,31","11,34","11,34","11,31","11,47",2220,15,"25149,3",
07/01/19,11,110025,SFBT,"23,51","23,55","23,51","23,56","23,56","23,51","23,6",5015,46,"118168,01",
07/01/19,11,659001,SIAME,"2,42","2,42","2,42","2,46","2,46","2,42","2,46",6350,2,"15367,16",
07/01/19,11,400005,SIMPAR,"31,04","31,04",31,31,31,31,31,70,1,2170,
07/01/19,11,678001,SOMOCER,"1,1","1,1","1,1","1,13","1,13","1,09","1,14",92166,147,"103603,83",
07/01/19,11,729001,SOPAT,"1,74","1,73","1,74","1,73","1,73","1,7","1,74",9700,22,"16809,5",
