SEANCE,C_GR_RLC,CODE_VAL,LIB_VAL,COURS_REF,COURS_VEILLE,OUVERTURE,DERNIER_COURS,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRAN,CAPITAUX,I
23/05/18,52,773001,SANIMED,"2,85","2,9","2,85","2,85","2,85","2,85","2,85",550,1,"1567,5",
23/05/18,52,760001,SOTEMAIL,"1,5","1,5","1,5","1,5","1,5","1,5","1,5",1000,1,1500,
23/05/18,99,503001,STIP,"1,4","1,4","1,45","1,45","1,45","1,45","1,45",9,1,"13,05",
24/05/18,11,725001,ADWYA,"5,8","5,87","5,8","5,89","5,89","5,8","5,97",5635,26,"33291,39",
24/05/18,11,340005,AMEN,BANK,"26,5","26,5","26,5","26,5","26,5","26,4","26,5",556,8,14684
24/05/18,11,730001,ARTES,"6,93","6,93","6,96","6,95","6,95","6,92","6,97",7380,30,"51236,59",
24/05/18,11,714001,ASSAD,"9,45","9,5","9,45","9,38","9,38","9,34","9,45",9452,36,"89088,45",
24/05/18,11,360035,ATB,"4,12","4,13","4,12","4,12","4,12","4,11","4,22",8310,14,"34232,7",
24/05/18,11,470010,ATL,"3,37","3,37","3,36","3,34","3,34","3,34","3,36",18138,37,"60694,06",
24/05/18,11,160015,ATTIJARI,BANK,"47,2","47,2","47,2",48,48,"47,2","48,2",3308,48,"157860,99"
24/05/18,11,661001,ATTIJARI,LEASING,"18,89","18,89","18,87","18,88","18,88","18,65","18,88",2474,12,"46632,9"
24/05/18,11,190060,BH,"19,89","19,89","19,89","19,89","19,89","19,8","19,92",3763,33,"74786,74",
24/05/18,11,180045,BIAT,145,"144,5",145,"144,9","144,9","144,5",145,3079,22,"445419,87",
24/05/18,11,310060,BNA,"15,65","15,65","15,65","16,35","16,35","15,65","16,35",99929,141,"1600714,23",
24/05/18,11,220005,BT,"8,96","8,9","8,96","9,24","9,24","8,96","9,24",48701,106,"443553,17",
24/05/18,11,759001,CELLCOM,"1,81","1,81","1,8","1,8","1,71","1,8","1,8",300,1,540,-
24/05/18,11,420085,CIL,"15,55","15,55","15,1","15,1","15,1","15,1","15,1",2160,26,32616,
24/05/18,11,755001,CITY,CARS,"11,8","11,8","11,8","11,7","11,7","11,7","11,8",269,9,"3171,9"
24/05/18,11,767001,DELICE,HOLDING,"17,6","17,6","17,6","17,61","17,61","17,5","17,84",2358,14,"41816,91"
24/05/18,11,665001,ELECTROSTAR,"2,25","2,27","2,25","2,31","2,31","2,19","2,31",7192,34,"15901,83",
24/05/18,11,741001,ENNAKL,AUTOMOBILES,"11,69","11,69","11,7","11,8","11,8","11,65","11,8",7720,28,"90461,73"
24/05/18,11,721001,ESSOUKNA,"3,68","3,59","3,68","3,68","3,68","3,57","3,68",1316,7,"4701,62",
24/05/18,11,757001,EURO-CYCLES,31,31,"31,2","31,5","31,5","31,01","31,5",8029,41,"251285,72",
24/05/18,11,713001,GIF-FILTER,"1,37","1,37","1,37","1,37","1,37","1,33","1,37",17477,73,"23308,82",
24/05/18,11,731013,HANNIBAL,LEASE,"7,99","7,99",0,0,"7,99",0,0,0,0,
24/05/18,11,644001,MAGASIN,GENERAL,"39,1","39,1","38,01","38,1","38,1","38,01","39,1",142,3,"5401,05"
24/05/18,11,100010,MONOPRIX,"11,2","11,2","11,2","10,9","10,9","10,9","11,25",626,5,"7018,3",
24/05/18,11,762001,MPBS,"3,7","3,62","3,7","3,68","3,68","3,6","3,7",42785,30,"154628,13",
24/05/18,11,761001,SAH,14,14,14,"14,34","14,34",14,"14,34",67635,33,"949759,07",
24/05/18,11,110025,SFBT,"19,88","19,88","19,88","20,04","20,04","19,88","20,19",21855,128,"436847,29",
24/05/18,11,659001,SIAME,"2,4","2,4","2,4","2,4","2,4","2,33","2,4",10429,39,"24407,5",
24/05/18,11,400005,SIMPAR,"32,2","32,2",0,0,"32,2",0,0,0,0,,
24/05/18,11,718001,SITS,"2,3","2,3",0,0,"2,3",0,0,0,0,,
24/05/18,11,678001,SOMOCER,"1,37","1,37",0,0,"1,43",0,0,0,0,+,
24/05/18,11,729001,SOPAT,"1,49","1,5","1,49","1,56","1,56","1,45","1,59",371706,296,"568357,83",
24/05/18,11,653001,SOTETEL,"2,85","2,85","2,85","2,93","2,97","2,8","2,93",181190,211,"527256,26",+
24/05/18,11,763001,SOTIPAPIER,"4,27","4,3","4,27","4,2","4,2","4,2","4,34",16374,35,"70358,57",
24/05/18,11,666001,SOTRAPIL,"14,85","14,85","14,85","14,6","14,6","14,6","14,85",710,3,"10368,5",
24/05/18,11,658001,SOTUMAG,"2,04","2,04","2,05","2,1","2,1","2,04","2,1",27365,61,"56595,78",
24/05/18,11,656001,SOTUVER,"6,66","6,64","6,66","6,84","6,84","6,66","6,85",23903,88,"162870,57",
24/05/18,11,606001,STAR,118,118,117,118,118,117,118,237,7,"27874,2",
24/05/18,11,260095,STB,"4,4","4,29","4,4","4,53","4,53","4,4","4,53",158145,138,"715045,09",
24/05/18,11,744001,TELNET,HOLDING,"9,67","9,67","9,67","9,69","9,69","9,6","9,8",36555,53,"355177,65"
24/05/18,11,727001,TPR,"4,4","4,4","4,4","4,5","4,5","4,37","4,5",43195,118,"190828,97",
24/05/18,11,738001,TUNIS,RE,"8,24","8,24","8,1","8,17","8,17","8,1","8,17",4847,6,"39334,46"
24/05/18,11,120040,TUNISAIR,",54",",53",",54",",54",",54",",53",",54",40006,64,"21268,22",
24/05/18,11,210090,TUNISIE,LEASING,"16,2","16,2",16,"16,2","16,2",16,"16,2",1400,10,22560
24/05/18,11,769001,UADH,"1,63","1,67","1,63","1,61","1,61","1,59","1,65",15514,50,"24825,23",
24/05/18,11,390010,UIB,"26,9","26,9","26,9","27,45","27,45","26,9","27,49",16892,50,456340,
24/05/18,11,772001,UNIMED,"9,29","9,29","9,29","9,29","9,29","9,29","9,3",806,7,"7490,74",
24/05/18,12,380070,ALKIMIA,"36,44","36,44",0,0,"36,44",0,0,0,0,,
24/05/18,12,655001,ASSURANCES,SALIM,"26,07","26,07",0,0,"26,07",0,0,0,0,
24/05/18,12,300045,ASTREE,"33,4","33,4",0,0,"33,4",0,0,0,0,,
24/05/18,12,758001,BEST,LEASE,"1,9","1,9",0,0,"1,9",0,0,0,0,
24/05/18,12,130055,BTE,(ADP),"14,81","14,81",0,0,"14,37",0,0,0,0,-
24/05/18,12,330090,ELBENE,INDUSTRIE,"2,85","2,85",0,0,"2,93",0,0,0,0,+
24/05/18,12,320075,ICF,"43,5","43,5","43,5","43,4","43,4","43,4","43,5",160,6,6959,
24/05/18,12,672004,MODERN,LEASING,"3,62","3,62","3,62","3,62","3,62","3,62","3,62",50,2,181
24/05/18,12,250065,PLAC.,TSIE-SICAF,41,41,0,0,41,0,0,0,0,
24/05/18,12,667001,SIPHAT,"3,98","3,98",0,0,"3,98",0,0,0,0,,
24/05/18,12,664001,STEQ,"6,38","6,38",0,0,"6,38",0,0,0,0,,
24/05/18,12,410020,TUNINVEST-SICAR,"5,88","5,92","5,88","5,88","5,88","5,88","5,88",1320,6,"7761,6",
24/05/18,12,240050,UBCI,"22,24","22,24","22,24","22,24","22,24","22,24","22,24",5461,2,"121452,64",
24/05/18,13,430030,SITEX,"5,66","5,66",0,0,"5,66",0,0,0,0,,
24/05/18,32,340020,AB,DA,1/27,"1,75",",9",0,0,"1,75",0,0,0,0
24/05/18,32,340051,AB,DA1/24,01082016,"1,25","1,15",0,0,"1,25",0,0,0,0
24/05/18,32,340057,AB,DA1/25,300617,"1,11","1,12",0,0,"1,11",0,0,0,0
24/05/18,32,340027,ABDA,1/14,11122007,"2,86",2,0,0,"2,86",0,0,0,0
24/05/18,32,725005,ADWYA,DA1/5,040814,"1,63",",01",0,0,"1,63",0,0,0,0
24/05/18,32,380071,ALKIM,DA,"6,87",4,0,0,"6,87",0,0,0,0,
24/05/18,32,380072,ALKIM,DA,04,"6,25",5,0,0,"6,25",0,0,0,0
24/05/18,32,230041,ALQ,DA1/10,7/09/04,"28,87",35,0,0,"28,87",0,0,0,0
24/05/18,32,230043,ALQ,DA1/12,070906,"19,8",30,0,0,"19,8",0,0,0,0
24/05/18,32,230039,ALQ,DA1/6,(160902),"61,01",70,0,0,"61,01",0,0,0,0
24/05/18,32,230042,ALQDA1/12,06/09/05,"21,39",45,0,0,"21,39",0,0,0,0,
24/05/18,32,150092,AMS,DA,1/50,",03",",01",0,0,",03",0,0,0,0
24/05/18,32,730002,ARTES,DA1/4,230712,"2,79","2,5",0,0,"2,79",0,0,0,0
24/05/18,32,730003,ARTES,DA1/5,040313,"1,78",",1",0,0,"1,78",0,0,0,0
24/05/18,32,714004,ASSAD,DA1/4,150609,"3,3",",01",0,0,"3,3",0,0,0,0
24/05/18,32,714003,ASSDA1/9(01/07/05),"1,81","1,3",0,0,"1,81",0,0,0,0,,
24/05/18,32,360043,ATBDA1/7,09/11/05,",86",",01",0,0,",86",0,0,0,0,
24/05/18,32,661014,ATTIJARI,LS,ROMPU,"6,72","6,72",0,0,"6,72",0,0,0,0
24/05/18,32,190071,BH,DA1/25,14022000,"1,48",",9",0,0,"1,48",0,0,0,0
24/05/18,32,190077,BHDA,1/15,28052007,"2,42",",01",0,0,"2,42",0,0,0,0
24/05/18,32,180046,BIAT,DA32,4/60,"11,81",6,0,0,"11,81",0,0,0,0
24/05/18,32,180050,BIAT,DA36,1/24,"6,49",10,0,0,"6,49",0,0,0,0
24/05/18,32,190061,BQ,HABITAT,(DA),"2,02","1,25",0,0,"2,02",0,0,0,0
24/05/18,32,220025,BTDA1/7(3/12/01),"6,34",3,0,0,"6,34",0,0,0,0,,
24/05/18,32,757002,ECYCL,DA1/2,010616,"16,2","2,4",0,0,"16,2",0,0,0,0
24/05/18,32,665002,ELECTROSTAR,DA,1/6,",67",",01",0,0,",67",0,0,0,0
24/05/18,32,713006,GIF,DA27/1000,8713,",04",",01",0,0,",04",0,0,0,0
24/05/18,32,713007,GIF,DA4/237,270415,",02",",01",0,0,",02",0,0,0,0
24/05/18,32,713008,GIF,DA5/429,310715,",02",",01",0,0,",02",0,0,0,0
24/05/18,32,658002,MGR,DA1/3,050710,",89",",02",0,0,",89",0,0,0,0
24/05/18,32,100011,MONOPRIX,DA,"4,01","4,9",0,0,"4,01",0,0,0,0,
24/05/18,32,754003,NBL,DA1/45,161213,",16",",01",0,0,",16",0,0,0,0
24/05/18,32,770003,PLAST,DA1/4,161216,",7",",03",0,0,",7",0,0,0,0
24/05/18,32,110028,SFBT,(DA,1/6),"33,48","26,58",0,0,"33,48",0,0,0,0
24/05/18,32,110029,SFBT,(DA,1/7),"24,19",",12",0,0,"24,19",0,0,0,0
24/05/18,32,110036,SFBT,DA10/66,03712,"7,29",5,0,0,"7,29",0,0,0,0
24/05/18,32,110038,SFBT,DA1/19,280513,"2,32","2,19",0,0,"2,32",0,0,0,0
24/05/18,32,110033,SFBT,DA2007,1/13,"5,27","4,21",0,0,"5,27",0,0,0,0
24/05/18,32,110034,SFBT,DA5/56,120510,"5,44","5,1",0,0,"5,44",0,0,0,0
24/05/18,32,110035,SFBT,DA5/61,300311,"4,47","3,5",0,0,"4,47",0,0,0,0
24/05/18,32,110031,SFBTDA1/2(11/4/02),"38,39",30,0,0,"38,39",0,0,0,0,,
24/05/18,32,659010,SIAM,DA1/25,280704,",11",",12",0,0,",11",0,0,0,0
24/05/18,32,659006,SIAME,DA1/10,",34",",2",0,0,",34",0,0,0,0,
24/05/18,32,659008,SIAME,DA1/8,",39",",01",0,0,",39",0,0,0,0,
24/05/18,32,659002,SIAME,DA5/11,"1,7",",01",0,0,"1,7",0,0,0,0,
24/05/18,32,400010,SIMPA,DA1/6,010708,"10,46",12,0,0,"10,46",0,0,0,0
24/05/18,32,400012,SIMPA,DA1/7,010710,"7,56","7,99",0,0,"7,56",0,0,0,0
24/05/18,32,400014,SIMPA,DA1/8,020712,"6,21","5,01",0,0,"6,21",0,0,0,0
24/05/18,32,400015,SIMPA,DA2/9,010714,"8,07",8,0,0,"8,07",0,0,0,0
24/05/18,32,400008,SIMPAR,DA,1/5,"14,4",6,0,0,"14,4",0,0,0,0
24/05/18,32,718003,SITSDA1/9,28/03/07,",31",",4",0,0,",31",0,0,0,0,
24/05/18,32,721003,SOKNA,DA1/5,020712,"1,32",",02",0,0,"1,32",0,0,0,0
24/05/18,32,721004,SOKNA,DA2/5,010714,"1,72",",01",0,0,"1,72",0,0,0,0
24/05/18,32,729005,SOPATDA1/10,140213,",15",",11",0,0,",15",0,0,0,0,
24/05/18,32,729003,SOPATDA1/20,010708,",1",",3",0,0,",1",0,0,0,0,
24/05/18,32,653009,SOT,DA1/22,010906,",17",",01",0,0,",17",0,0,0,0
24/05/18,32,653005,SOTETEL,DA1/6,",98",",01",0,0,",98",0,0,0,0,
24/05/18,32,656015,SOTUV,DA1/7,180713,"1,29",",01",0,0,"1,29",0,0,0,0
24/05/18,32,656018,SOTUV,DA3/41,10714,",59",",56",0,0,",59",0,0,0,0
24/05/18,32,656002,SOTUVER,DA,1/24,",83",",3",0,0,",83",0,0,0,0
24/05/18,32,656006,SOTUVER,DA,3/34,"1,66",",82",0,0,"1,66",0,0,0,0
24/05/18,32,664002,STEQ,DA2/5(8/4/02),"3,51",2,0,0,"3,51",0,0,0,0,
24/05/18,32,666002,STPIL,DA1/10,0703,"2,44","1,1",0,0,"2,44",0,0,0,0
24/05/18,32,666007,STPIL,DA1/17,20614,"1,07","1,02",0,0,"1,07",0,0,0,0
24/05/18,32,666005,STPIL,DA1/20,02712,"1,02",",01",0,0,"1,02",0,0,0,0
24/05/18,32,666004,STPIL,DA1/25301208,",85",",76",0,0,",85",0,0,0,0,
24/05/18,32,666006,STPIL,DA1/33,01713,",58",",51",0,0,",58",0,0,0,0
24/05/18,32,666009,STPIL,DA1/39,01716,",4",",38",0,0,",4",0,0,0,0
24/05/18,32,666003,STPILDA0807,1/10,"2,22",1,0,0,"2,22",0,0,0,0,
24/05/18,32,666010,STPILDA1/56,300617,",27",",24",0,0,",27",0,0,0,0,
24/05/18,32,666008,STPL,DA1/32,180615,",5",",01",0,0,",5",0,0,0,0
24/05/18,32,656014,STV,DA10/31,160712,"3,43","2,4",0,0,"3,43",0,0,0,0
24/05/18,32,656009,STV02,3/10,010102,"4,25","2,05",0,0,"4,25",0,0,0,0
24/05/18,32,120047,TAIR,DA1/10,010799,",11",",01",0,0,",11",0,0,0,0
24/05/18,32,120049,TAIR,DA1/10,030700,",1",",01",0,0,",1",0,0,0,0
24/05/18,32,120056,TAIR,DA1/11,170709,",05",",01",0,0,",05",0,0,0,0
24/05/18,32,120053,TAIR,DA1/22,310806,",04",",01",0,0,",04",0,0,0,0
24/05/18,32,160026,TJARI,-,DA39,"2,19",",01",0,0,"2,19",0,0,0,0
24/05/18,32,160016,TJARI,-,(DA),"3,42",2,0,0,"3,42",0,0,0,0
24/05/18,32,160050,TJARIDA1/40,250518,"1,13","1,13",0,0,"1,13",0,0,0,0,
24/05/18,32,210181,TL,DA2/43,02022015,",96",",8",0,0,",96",0,0,0,0
24/05/18,32,210174,TL,DA3/83,10022014,",85",",01",0,0,",85",0,0,0,0
24/05/18,32,210095,TLS,DA,1/4,"10,47",8,0,0,"10,47",0,0,0,0
24/05/18,32,210098,TLS,DA,1/5(021202),"6,98",7,0,0,"6,98",0,0,0,0
24/05/18,32,210101,TLS,DA,1/6(181203),"5,07","5,52",0,0,"5,07",0,0,0,0
24/05/18,32,210106,TLS,DA,1/7(061204),"3,66",3,0,0,"3,66",0,0,0,0
24/05/18,32,210115,TLS,DA1/55(010307),",51",",52",0,0,",51",0,0,0,0,
24/05/18,32,120051,TUNISAIR,DA,1/10,",09",",01",0,0,",09",0,0,0,0
24/05/18,32,240069,UBCI,DA8/33,141013,"6,25",",12",0,0,"6,25",0,0,0,0
24/05/18,32,772003,UMD,DA11/117,40817,",87",",74",0,0,",87",0,0,0,0
24/05/18,32,772002,UMED,D76/509,26716,"1,55","1,5",0,0,"1,55",0,0,0,0
24/05/18,32,720013,WIFAK,DA1/2,121015,"3,58",3,0,0,"3,58",0,0,0,0
24/05/18,51,150085,AMS,",94",",94",",92",",92",",92",",92",",92",1595,15,"1467,4",
24/05/18,51,740001,CARTHAGE,CEMENT,"2,11","2,11","2,11","2,12","2,12","2,1","2,14",92275,138,"194966,61"
24/05/18,51,764001,CEREALIS,"5,3","5,3","5,15","5,15","5,15","5,15","5,29",466,5,"2400,04",
24/05/18,51,749001,HEXABYTE,"5,38","5,38","5,38","5,22","5,22","5,22","5,38",172,2,"905,2",
24/05/18,51,751001,LAND,OR,"9,6","9,67","9,6","9,59","9,59","9,35","9,6",636,11,"5994,91"
24/05/18,51,770001,OFFICEPLAST,"2,76","2,76","2,7","2,8","2,8","2,7","2,8",455,8,"1243,06",
24/05/18,51,734001,SERVICOM,"2,19","2,17","2,19","2,25","2,25","2,13","2,25",80845,137,"175327,75",+
24/05/18,52,750001,AETECH,",46",",47",",46",",46",",46",",46",",46",11459,18,"5271,14",
24/05/18,52,766001,MAGHREB,INTERN,PUB,",94",",94",0,0,",94",0,0,0,0
24/05/18,52,773001,SANIMED,"2,85","2,85","2,85","2,85","2,85","2,85","2,85",1138,5,"3243,3",
24/05/18,52,760001,SOTEMAIL,"1,5","1,5","1,5","1,5","1,54","1,5","1,5",20606,11,30909,+
24/05/18,99,503001,STIP,"1,45","1,45",0,0,"1,45",0,0,0,0,,
25/05/18,11,725001,ADWYA,"5,81","5,89","5,81","5,8","5,8","5,78","5,94",11487,43,"66823,84",
25/05/18,11,340005,AMEN,BANK,"26,5","26,5","26,5","26,5","26,5","26,3","26,5",710,9,"18754,8"
25/05/18,11,730001,ARTES,"6,91","6,95","6,91",7,7,"6,91","7,05",32183,37,"224626,3",
25/05/18,11,714001,ASSAD,"9,5","9,38","9,5","9,35","9,35","9,35","9,5",3698,15,"34705,75",
25/05/18,11,360035,ATB,"4,12","4,12","4,12","4,15","4,15","4,12","4,2",10497,22,"43559,46",
25/05/18,11,470010,ATL,"3,09","3,09","2,97","3,1","3,1","2,97","3,18",19951,39,"61820,08",
25/05/18,11,160015,ATTIJARI,BANK,48,"46,82",48,"47,5","47,5","46,83",48,3688,34,"173493,83"
25/05/18,11,661001,ATTIJARI,LEASING,"18,6","18,88","18,6","18,89","18,89","18,6","18,89",3719,12,"69503,66"
25/05/18,11,190060,BH,"19,62","19,89","19,62","19,75","19,75","19,6","19,85",8329,64,"164397,19",
25/05/18,11,180045,BIAT,145,"144,9",145,"144,9","144,9","144,9",145,1797,9,"260560,5",
25/05/18,11,310060,BNA,"16,66","16,35","16,66","16,99","16,99","16,66","17,15",86909,153,1477503,
25/05/18,11,220005,BT,"9,25","9,24","9,25","9,31","9,31","9,25","9,49",27198,51,"253081,41",
25/05/18,11,759001,CELLCOM,"1,71","1,71","1,7","1,66","1,66","1,66","1,7",1437,16,"2410,84",
25/05/18,11,420085,CIL,"15,1","15,1",15,15,15,15,15,1,1,15,
25/05/18,11,755001,CITY,CARS,"11,7","11,7","11,7","11,9","11,9","11,7","11,9",1992,12,"23577,1"
25/05/18,11,665001,ELECTROSTAR,"2,31","2,31","2,27","2,25","2,25","2,25","2,27",2340,11,"5277,2",
25/05/18,11,741001,ENNAKL,AUTOMOBILES,"11,8","11,8","11,79","11,85","11,85","11,69","11,85",4808,34,"56703,96"
25/05/18,11,721001,ESSOUKNA,"3,57","3,68","3,57","3,65","3,65","3,55","3,65",4826,31,"17184,51",
25/05/18,11,757001,EURO-CYCLES,"31,5","31,5","31,23","31,74","31,74","31,23","31,8",1596,35,"50280,67",
25/05/18,11,713001,GIF-FILTER,"1,36","1,37","1,36","1,4","1,4","1,32","1,4",85973,144,"115939,89",
25/05/18,11,731013,HANNIBAL,LEASE,"7,99","7,99","7,99",8,8,"7,99",8,900,2,"7193,01"
25/05/18,11,644001,MAGASIN,GENERAL,"38,1","38,1","38,21","38,21","38,21","38,21","39,09",861,11,"32955,4"
25/05/18,11,100010,MONOPRIX,"10,84","10,9","10,84","10,82","10,82","10,58","10,84",3676,22,"39769,65",
25/05/18,11,762001,MPBS,"3,68","3,68","3,63","3,68","3,68","3,6","3,7",1008,8,"3635,24",
25/05/18,11,761001,SAH,"14,4","14,34","14,4","14,33","14,33","14,03","14,4",2091,27,"29728,19",
25/05/18,11,110025,SFBT,"20,2","20,04","20,2","20,46","20,46","20,05","20,48",28301,119,"575192,27",
25/05/18,11,659001,SIAME,"2,4","2,4","2,34","2,4","2,4","2,34","2,4",9899,20,"23480,4",
25/05/18,11,400005,SIMPAR,"32,2","32,2",0,0,"32,2",0,0,0,0,,
25/05/18,11,718001,SITS,"2,3","2,3",0,0,"2,3",0,0,0,0,,
25/05/18,11,678001,SOMOCER,"1,43","1,43","1,48","1,51","1,51","1,47","1,51",322809,197,"482859,79",
25/05/18,11,729001,SOPAT,"1,56","1,56","1,56","1,65","1,65","1,53","1,65",110300,105,"174481,44",+
25/05/18,11,653001,SOTETEL,"2,97","2,97",0,0,"3,1",0,0,0,0,+,
25/05/18,11,763001,SOTIPAPIER,"4,2","4,2","4,29","4,29","4,29","4,18","4,29",30235,52,"126924,85",
25/05/18,11,666001,SOTRAPIL,"14,6","14,6","14,8","14,6","14,6","14,6","14,8",289,9,"4219,8",
25/05/18,11,658001,SOTUMAG,"2,1","2,1","2,09","2,13","2,13","2,09","2,14",18310,39,"38602,44",
25/05/18,11,656001,SOTUVER,"6,89","6,84","6,89","6,88","6,88","6,81","6,95",23123,66,"159248,25",
25/05/18,11,606001,STAR,115,118,115,116,116,115,118,120,6,13822,
25/05/18,11,260095,STB,"4,65","4,53","4,65","4,65","4,65","4,58","4,78",35569,117,"166533,87",
25/05/18,11,744001,TELNET,HOLDING,"9,69","9,69","9,75","9,8","9,8","9,69","9,85",33472,99,"327887,36"
25/05/18,11,727001,TPR,"4,48","4,5","4,48","4,68","4,68","4,48","4,68",73391,123,"338259,72",
25/05/18,11,738001,TUNIS,RE,"8,09","8,17","8,09","8,2","8,2","8,09","8,25",2780,12,"22670,9"
25/05/18,11,120040,TUNISAIR,",54",",54",",54",",53",",53",",53",",54",44749,39,"23719,97",
25/05/18,11,210090,TUNISIE,LEASING,"16,2","16,2",16,"16,2","16,2",16,"16,3",472,6,"7621,31"
25/05/18,11,769001,UADH,"1,61","1,61","1,61","1,7","1,7","1,57","1,7",180619,193,"294302,01",
25/05/18,11,390010,UIB,"27,85","27,45","27,85","27,6","27,6","27,5","27,85",22473,39,"618295,7",
25/05/18,11,772001,UNIMED,"9,29","9,29",0,0,"9,29",0,0,0,0,,
25/05/18,11,720001,WIFACK,INT,BANK,"7,1","7,1",0,0,"7,1",0,0,0,0
25/05/18,12,230035,AIR,LIQUDE,TSIE,"92,21","92,21",0,0,"92,21",0,0,0,0
25/05/18,12,380070,ALKIMIA,"36,44","36,44",0,0,"36,44",0,0,0,0,,
25/05/18,12,655001,ASSURANCES,SALIM,"26,07","26,07",0,0,"26,07",0,0,0,0,
25/05/18,12,300045,ASTREE,"33,4","33,4",0,0,"33,4",0,0,0,0,,
25/05/18,12,758001,BEST,LEASE,"1,9","1,9",0,0,"1,9",0,0,0,0,
25/05/18,12,130055,BTE,(ADP),"14,37","14,37",0,0,"14,37",0,0,0,0,
25/05/18,12,330090,ELBENE,INDUSTRIE,"2,93","2,93",0,0,"3,06",0,0,0,0,+
25/05/18,12,320075,ICF,43,"43,4",43,"42,84","42,84","42,84",43,306,9,"13137,2",
25/05/18,12,672004,MODERN,LEASING,"3,62","3,62","3,55","3,55","3,55","3,55","3,55",280,3,994
25/05/18,12,250065,PLAC.,TSIE-SICAF,41,41,0,0,41,0,0,0,0,
25/05/18,12,667001,SIPHAT,"3,98","3,98","3,98","3,98","3,98","3,98","3,98",50,1,199,
25/05/18,12,664001,STEQ,"6,38","6,38",0,0,"6,38",0,0,0,0,,
25/05/18,12,410020,TUNINVEST-SICAR,"5,72","5,88","5,72","5,72","5,72","5,72","5,72",2025,10,11583,
25/05/18,12,240050,UBCI,"22,24","22,24",0,0,"22,24",0,0,0,0,,
25/05/18,13,430030,SITEX,"5,66","5,66",0,0,"5,66",0,0,0,0,,
25/05/18,32,340020,AB,DA,1/27,"1,75",",9",0,0,"1,75",0,0,0,0
25/05/18,32,340027,ABDA,1/14,11122007,"2,86",2,0,0,"2,86",0,0,0,0
25/05/18,32,725005,ADWYA,DA1/5,040814,"1,64",",01",0,0,"1,64",0,0,0,0
25/05/18,32,725007,ADWYA,DA1/8,071116,",79",",77",0,0,",79",0,0,0,0
25/05/18,32,380071,ALKIM,DA,"6,87",4,0,0,"6,87",0,0,0,0,
25/05/18,32,380072,ALKIM,DA,04,"6,25",5,0,0,"6,25",0,0,0,0
25/05/18,32,230041,ALQ,DA1/10,7/09/04,"28,18",35,0,0,"28,18",0,0,0,0
25/05/18,32,230043,ALQ,DA1/12,070906,"19,33",30,0,0,"19,33",0,0,0,0
25/05/18,32,230039,ALQ,DA1/6,(160902),"59,55",70,0,0,"59,55",0,0,0,0
25/05/18,32,230042,ALQDA1/12,06/09/05,"20,88",45,0,0,"20,88",0,0,0,0,
25/05/18,32,150092,AMS,DA,1/50,",03",",01",0,0,",03",0,0,0,0
25/05/18,32,730002,ARTES,DA1/4,230712,"2,8","2,5",0,0,"2,8",0,0,0,0
25/05/18,32,730003,ARTES,DA1/5,040313,"1,78",",1",0,0,"1,78",0,0,0,0
25/05/18,32,714004,ASSAD,DA1/4,150609,"3,26",",01",0,0,"3,26",0,0,0,0
25/05/18,32,714003,ASSDA1/9(01/07/05),"1,79","1,3",0,0,"1,79",0,0,0,0,,
25/05/18,32,360043,ATBDA1/7,09/11/05,",86",",01",0,0,",86",0,0,0,0,
25/05/18,32,661014,ATTIJARI,LS,ROMPU,"6,72","6,72",0,0,"6,72",0,0,0,0
25/05/18,32,190071,BH,DA1/25,14022000,"1,48",",9",0,0,"1,48",0,0,0,0
25/05/18,32,190077,BHDA,1/15,28052007,"2,42",",01",0,0,"2,42",0,0,0,0
25/05/18,32,180046,BIAT,DA32,4/60,"11,84",6,0,0,"11,84",0,0,0,0
25/05/18,32,180050,BIAT,DA36,1/24,"6,51",10,0,0,"6,51",0,0,0,0
25/05/18,32,190061,BQ,HABITAT,(DA),"2,02","1,25",0,0,"2,02",0,0,0,0
25/05/18,32,220025,BTDA1/7(3/12/01),"6,55",3,"6,35","6,35","6,35","6,35","6,35",4,1,"25,4",
25/05/18,32,757002,ECYCL,DA1/2,010616,"16,45","2,4",0,0,"16,45",0,0,0,0
25/05/18,32,665002,ELECTROSTAR,DA,1/6,",68",",01",0,0,",68",0,0,0,0
25/05/18,32,713006,GIF,DA27/1000,8713,",04",",01",0,0,",04",0,0,0,0
25/05/18,32,713007,GIF,DA4/237,270415,",02",",01",0,0,",02",0,0,0,0
25/05/18,32,713008,GIF,DA5/429,310715,",02",",01",0,0,",02",0,0,0,0
25/05/18,32,658002,MGR,DA1/3,050710,",91",",02",0,0,",91",0,0,0,0
25/05/18,32,100011,MONOPRIX,DA,"3,92","4,9",0,0,"3,92",0,0,0,0,
25/05/18,32,754003,NBL,DA1/45,161213,",16",",01",0,0,",16",0,0,0,0
25/05/18,32,770003,PLAST,DA1/4,161216,",71",",03",0,0,",71",0,0,0,0
25/05/18,32,110028,SFBT,(DA,1/6),"33,72","26,58",0,0,"33,72",0,0,0,0
25/05/18,32,110029,SFBT,(DA,1/7),"24,36",",12",0,0,"24,36",0,0,0,0
25/05/18,32,110036,SFBT,DA10/66,03712,"7,35",5,0,0,"7,35",0,0,0,0
25/05/18,32,110038,SFBT,DA1/19,280513,"2,33","2,19",0,0,"2,33",0,0,0,0
25/05/18,32,110033,SFBT,DA2007,1/13,"5,3","4,21",0,0,"5,3",0,0,0,0
