SEANCE,GROUPE,CODE,VALEUR,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRANSACTION,CAPITAUX
24/09/2021,32,TN0007140031,ASSDa1/9(01/07/05),0.000,0.990,0.990,0.000,0,0,0.000
24/09/2021,99,TN0001200401,TUNISAIR,0.490,0.490,0.490,0.490,18066,17,307122.000
24/09/2021,99,TN0001500859,AMS,0.000,0.900,0.900,0.000,0,0,0.000
24/09/2021,99,TN0005030010,STIP,0.000,1.800,1.800,0.000,0,0,0.000
24/09/2021,99,TN0006650014,ELECTROSTAR,0.000,1.020,1.020,0.000,0,0,0.000
24/09/2021,99,TN0006670012,SIPHAT,0.000,6.120,6.120,0.000,0,0,0.000
24/09/2021,99,TN0007130016,GIF-FILTER,0.530,0.530,0.530,0.530,76,2,152.000
24/09/2021,99,TN0007290018,SOPAT,1.300,1.300,1.300,1.300,416,8,3328.000
24/09/2021,99,TN0007340011,SERVICOM,2.020,2.020,2.020,2.020,2930,8,23440.000
24/09/2021,99,TN0007500010,AETECH,0.390,0.390,0.390,0.390,85,1,85.000
24/09/2021,99,TN0007590011,CELLCOM,4.750,4.750,4.750,4.750,330,2,660.000
24/09/2021,99,TN0007690019,UADH,0.380,0.380,0.380,0.380,24553,23,564719.000
24/09/2021,99,TN0007700016,OFFICEPLAST,0.000,1.740,1.740,0.000,0,0,0.000
27/09/2021,11,TN0001000108,MONOPRIX,0.000,4.900,4.900,0.000,0,0,0.000
27/09/2021,11,TN0001100254,SFBT,18.450,18.490,18.450,18.490,3401,16,54416.000
27/09/2021,11,TN0001800457,BIAT,62.000,64.000,62.000,64.500,34544,36,1243584.000
27/09/2021,11,TN0002200053,BT,5.980,6.110,5.980,6.110,585,4,2340.000
27/09/2021,11,TN0002600955,STB,2.870,2.880,2.820,2.880,6349,21,133329.000
27/09/2021,11,TN0003100609,BNA,7.270,7.280,7.200,7.280,8355,31,259005.000
27/09/2021,11,TN0003200755,ICF,87.010,87.500,87.010,87.980,528,40,21120.000
27/09/2021,11,TN0003600350,ATB,2.420,2.420,2.420,2.420,203,3,609.000
27/09/2021,11,TN0003900107,UIB,16.400,16.400,16.400,16.400,610,6,3660.000
27/09/2021,11,TN0004000055,SIMPAR,0.000,34.500,34.500,0.000,0,0,0.000
27/09/2021,11,TN0004200853,CIL,0.000,16.890,16.890,0.000,0,0,0.000
27/09/2021,11,TN0004700100,ATL,1.850,1.830,1.800,1.850,8556,17,145452.000
27/09/2021,11,TN0006530018,SOTETEL,3.530,3.460,3.460,3.530,2367,23,54441.000
27/09/2021,11,TN0006560015,SOTUVER,6.730,6.730,6.730,6.730,5,1,5.000
27/09/2021,11,TN0006580013,SOTUMAG,3.850,3.920,3.850,3.960,201,4,804.000
27/09/2021,11,TN0006590012,SIAME,3.980,4.020,3.980,4.020,1728,6,10368.000
27/09/2021,11,TN0006660013,SOTRAPIL,13.500,13.500,13.500,13.500,10,2,20.000
27/09/2021,11,TN0006780019,SOMOCER,0.860,0.860,0.850,0.860,1060,8,8480.000
27/09/2021,11,TN0007140015,ASSAD,4.900,4.850,4.810,4.900,1394,12,16728.000
27/09/2021,11,TN0007210016,ESSOUKNA,0.000,2.580,2.580,0.000,0,0,0.000
27/09/2021,11,TN0007250012,ADWYA,4.700,4.690,4.690,4.700,38,5,190.000
27/09/2021,11,TN0007270010,TPR,4.210,4.210,4.210,4.210,400,1,400.000
27/09/2021,11,TN0007300015,ARTES,6.480,6.470,6.470,6.490,5200,20,104000.000
27/09/2021,11,TN0007570013,EURO-CYCLES,32.200,32.220,32.200,32.490,311,7,2177.000
27/09/2021,11,TN0007610017,SAH,12.060,12.100,12.060,12.100,2801,11,30811.000
27/09/2021,11,TN0007620016,MPBS,4.600,4.600,4.600,4.600,2848,14,39872.000
27/09/2021,11,TN0007630015,SOTIPAPIER,5.520,5.400,5.310,5.520,804,4,3216.000
27/09/2021,11,TN0007640014,CEREALIS,8.700,8.700,8.700,8.700,2000,2,4000.000
27/09/2021,11,TN0007720014,UNIMED,6.810,6.790,6.790,6.810,1702,2,3404.000
27/09/2021,12,TN0002400505,UBCI,0.000,20.020,20.020,0.000,0,0,0.000
27/09/2021,12,TN0003000452,ASTREE,0.000,56.200,56.200,0.000,0,0,0.000
27/09/2021,12,TN0003800703,ALKIMIA,0.000,39.200,39.200,0.000,0,0,0.000
27/09/2021,12,TN0004100202,TUNINVEST-SICAR,0.000,12.300,12.300,0.000,0,0,0.000
27/09/2021,12,TN0006060016,STAR,0.000,120.000,120.000,0.000,0,0,0.000
27/09/2021,12,TN0007180011,SITS,0.000,2.240,2.240,0.000,0,0,0.000
27/09/2021,12,TN0007600018,SOTEMAIL,0.000,3.100,3.100,0.000,0,0,0.000
27/09/2021,12,TN0007730013,SANIMED,0.000,2.200,2.200,0.000,0,0,0.000
27/09/2021,13,TN0004300307,SITEX,0.000,6.120,6.120,0.000,0,0,0.000
27/09/2021,21,TN0001300698,"BTEB0127T+3,25P7-2",0.000,100.000,100.000,0.000,0,0,0.000
27/09/2021,21,TN0001600485,TJARISA0522T+1.9P5,0.000,100.000,100.000,0.000,0,0,0.000
27/09/2021,21,TN0001600493,TJARISB05247.5P7-2,0.000,100.000,100.000,0.000,0,0,0.000
27/09/2021,21,TN0001901057,BHSB0425T+2.1%P7-2,0.000,100.000,100.000,0.000,0,0,0.000
27/09/2021,21,TN0001901107,BHSB0324T+2.3%INF5,0.000,100.000,100.000,0.000,0,0,0.000
27/09/2021,21,TN0002601003,STB0528T+1.75%AP20,0.000,100.000,100.000,0.000,0,0,0.000
27/09/2021,21,TN0002601177,STBSC1126T+2.8P7-2,0.000,100.000,100.000,0.000,0,0,0.000
27/09/2021,21,TN0003100781,BNASB825T+2.25P7-2,0.000,100.000,100.000,0.000,0,0,0.000
27/09/2021,21,TN0003400447,ABsub0922T+1.3%P10,0.000,100.000,100.000,0.000,0,0,0.000
27/09/2021,21,TN0003400504,ABSB02227.45%AP7-2,0.000,100.000,100.000,0.000,0,0,0.000
27/09/2021,21,TN0003600483,ATB0523T+1.25%AP16,0.000,100.000,100.000,0.000,0,0,0.000
27/09/2021,21,TN0003600491,ATB0527T+1.75%AP20,0.000,100.000,100.000,0.000,0,0,0.000
27/09/2021,21,TN0003600509,ATB0532T+2.0%AP25,0.000,100.000,100.000,0.000,0,0,0.000
27/09/2021,21,TN0003600640,ATBSA325T+2.05P7-2,0.000,100.000,100.000,0.000,0,0,0.000
27/09/2021,21,TN0003600657,ATBSB0328T+2.1AP10,0.000,100.000,100.000,0.000,0,0,0.000
27/09/2021,21,TN0004620191,BTKSB12217.45%P7-2,0.000,100.000,100.000,0.000,0,0,0.000
27/09/2021,21,TN0004700696,ATLB0322T+2.35%AP5,0.000,100.000,100.000,0.000,0,0,0.000
27/09/2021,21,TN0004700738,ATLB0323T+2.35%AP5,0.000,100.000,100.000,0.000,0,0,0.000
27/09/2021,21,TN0006610513,TJLSB0623T+2.3%AP5,0.000,102.000,102.000,0.000,0,0,0.000
27/09/2021,21,TN0007190168,UNIFAB1123T+2.5%P5,0.000,100.000,100.000,0.000,0,0,0.000
27/09/2021,21,TN0007310352,HLA0222T+2.35%AP5,0.000,100.000,100.000,0.000,0,0,0.000
27/09/2021,32,TN0001100312,SFBTDa1/2(11/4/02),0.000,54.570,54.570,0.000,0,0,0.000
27/09/2021,32,TN0002200251,BTDa1/7(3/12/01),0.000,4.710,4.710,0.000,0,0,0.000
27/09/2021,32,TN0007140031,ASSDa1/9(01/07/05),0.000,1.000,1.000,0.000,0,0,0.000
27/09/2021,99,TN0001200401,TUNISAIR,0.510,0.510,0.510,0.510,7090,14,99260.000
27/09/2021,99,TN0001500859,AMS,0.900,0.900,0.900,0.900,574,7,4018.000
27/09/2021,99,TN0005030010,STIP,0.000,1.800,1.800,0.000,0,0,0.000
27/09/2021,99,TN0006650014,ELECTROSTAR,0.000,1.020,1.020,0.000,0,0,0.000
27/09/2021,99,TN0006670012,SIPHAT,0.000,6.120,6.120,0.000,0,0,0.000
27/09/2021,99,TN0007130016,GIF-FILTER,0.510,0.510,0.510,0.510,870,2,1740.000
27/09/2021,99,TN0007290018,SOPAT,1.300,1.300,1.300,1.300,130,2,260.000
27/09/2021,99,TN0007340011,SERVICOM,2.060,2.060,2.060,2.060,200,3,600.000
27/09/2021,99,TN0007500010,AETECH,0.390,0.390,0.390,0.390,1,1,1.000
27/09/2021,99,TN0007590011,CELLCOM,4.750,4.750,4.750,4.750,5870,12,70440.000
27/09/2021,99,TN0007690019,UADH,0.000,0.380,0.380,0.000,0,0,0.000
27/09/2021,99,TN0007700016,OFFICEPLAST,1.730,1.730,1.730,1.730,1662,5,8310.000
28/09/2021,11,TN0001000108,MONOPRIX,0.000,4.900,4.900,0.000,0,0,0.000
28/09/2021,11,TN0001100254,SFBT,0.000,18.490,18.490,0.000,0,0,0.000
28/09/2021,11,TN0001800457,BIAT,0.000,64.000,64.000,0.000,0,0,0.000
28/09/2021,11,TN0002200053,BT,0.000,6.100,6.100,0.000,0,0,0.000
28/09/2021,11,TN0002600955,STB,0.000,2.870,2.870,0.000,0,0,0.000
28/09/2021,11,TN0003100609,BNA,0.000,7.260,7.260,0.000,0,0,0.000
28/09/2021,11,TN0003200755,ICF,0.000,87.790,87.790,0.000,0,0,0.000
28/09/2021,11,TN0003600350,ATB,0.000,2.420,2.420,0.000,0,0,0.000
28/09/2021,11,TN0003900107,UIB,0.000,16.400,16.400,0.000,0,0,0.000
28/09/2021,11,TN0004000055,SIMPAR,0.000,34.500,34.500,0.000,0,0,0.000
28/09/2021,11,TN0004200853,CIL,0.000,16.890,16.890,0.000,0,0,0.000
28/09/2021,11,TN0004700100,ATL,0.000,1.810,1.810,0.000,0,0,0.000
28/09/2021,11,TN0006530018,SOTETEL,0.000,3.540,3.540,0.000,0,0,0.000
28/09/2021,11,TN0006560015,SOTUVER,0.000,6.730,6.730,0.000,0,0,0.000
28/09/2021,11,TN0006580013,SOTUMAG,0.000,3.920,3.920,0.000,0,0,0.000
28/09/2021,11,TN0006590012,SIAME,0.000,4.020,4.020,0.000,0,0,0.000
28/09/2021,11,TN0006660013,SOTRAPIL,0.000,13.500,13.500,0.000,0,0,0.000
28/09/2021,11,TN0006780019,SOMOCER,0.000,0.860,0.860,0.000,0,0,0.000
28/09/2021,11,TN0007140015,ASSAD,0.000,4.900,4.900,0.000,0,0,0.000
28/09/2021,11,TN0007210016,ESSOUKNA,0.000,2.580,2.580,0.000,0,0,0.000
28/09/2021,11,TN0007250012,ADWYA,0.000,4.690,4.690,0.000,0,0,0.000
28/09/2021,11,TN0007270010,TPR,0.000,4.200,4.200,0.000,0,0,0.000
28/09/2021,11,TN0007300015,ARTES,0.000,6.550,6.550,0.000,0,0,0.000
28/09/2021,11,TN0007570013,EURO-CYCLES,0.000,32.480,32.480,0.000,0,0,0.000
28/09/2021,11,TN0007610017,SAH,0.000,12.190,12.190,0.000,0,0,0.000
28/09/2021,11,TN0007620016,MPBS,0.000,4.660,4.660,0.000,0,0,0.000
28/09/2021,11,TN0007630015,SOTIPAPIER,0.000,5.490,5.490,0.000,0,0,0.000
28/09/2021,11,TN0007640014,CEREALIS,0.000,8.880,8.880,0.000,0,0,0.000
28/09/2021,11,TN0007720014,UNIMED,0.000,6.790,6.790,0.000,0,0,0.000
28/09/2021,12,TN0002400505,UBCI,0.000,20.020,20.020,0.000,0,0,0.000
28/09/2021,12,TN0003000452,ASTREE,0.000,56.200,56.200,0.000,0,0,0.000
28/09/2021,12,TN0003800703,ALKIMIA,0.000,39.000,39.000,0.000,0,0,0.000
28/09/2021,12,TN0004100202,TUNINVEST-SICAR,0.000,12.300,12.300,0.000,0,0,0.000
28/09/2021,12,TN0006060016,STAR,0.000,114.600,114.600,0.000,0,0,0.000
28/09/2021,12,TN0007180011,SITS,0.000,2.240,2.240,0.000,0,0,0.000
28/09/2021,12,TN0007600018,SOTEMAIL,0.000,3.100,3.100,0.000,0,0,0.000
28/09/2021,12,TN0007730013,SANIMED,0.000,2.200,2.200,0.000,0,0,0.000
28/09/2021,13,TN0004300307,SITEX,0.000,6.120,6.120,0.000,0,0,0.000
28/09/2021,21,TN0001300698,"BTEB0127T+3,25P7-2",0.000,100.000,100.000,0.000,0,0,0.000
28/09/2021,21,TN0001600485,TJARISA0522T+1.9P5,0.000,100.000,100.000,0.000,0,0,0.000
28/09/2021,21,TN0001600493,TJARISB05247.5P7-2,0.000,100.000,100.000,0.000,0,0,0.000
28/09/2021,21,TN0001901057,BHSB0425T+2.1%P7-2,0.000,100.000,100.000,0.000,0,0,0.000
28/09/2021,21,TN0001901107,BHSB0324T+2.3%INF5,0.000,100.000,100.000,0.000,0,0,0.000
28/09/2021,21,TN0002601003,STB0528T+1.75%AP20,0.000,100.000,100.000,0.000,0,0,0.000
28/09/2021,21,TN0002601177,STBSC1126T+2.8P7-2,0.000,100.000,100.000,0.000,0,0,0.000
28/09/2021,21,TN0003100781,BNASB825T+2.25P7-2,0.000,100.000,100.000,0.000,0,0,0.000
28/09/2021,21,TN0003400447,ABsub0922T+1.3%P10,0.000,100.000,100.000,0.000,0,0,0.000
28/09/2021,21,TN0003400504,ABSB02227.45%AP7-2,0.000,100.000,100.000,0.000,0,0,0.000
28/09/2021,21,TN0003600483,ATB0523T+1.25%AP16,0.000,100.000,100.000,0.000,0,0,0.000
28/09/2021,21,TN0003600491,ATB0527T+1.75%AP20,0.000,100.000,100.000,0.000,0,0,0.000
28/09/2021,21,TN0003600509,ATB0532T+2.0%AP25,0.000,100.000,100.000,0.000,0,0,0.000
28/09/2021,21,TN0003600640,ATBSA325T+2.05P7-2,0.000,100.000,100.000,0.000,0,0,0.000
28/09/2021,21,TN0003600657,ATBSB0328T+2.1AP10,0.000,100.000,100.000,0.000,0,0,0.000
28/09/2021,21,TN0004620191,BTKSB12217.45%P7-2,0.000,100.000,100.000,0.000,0,0,0.000
28/09/2021,21,TN0004700696,ATLB0322T+2.35%AP5,0.000,100.000,100.000,0.000,0,0,0.000
28/09/2021,21,TN0004700738,ATLB0323T+2.35%AP5,0.000,100.000,100.000,0.000,0,0,0.000
28/09/2021,21,TN0006610513,TJLSB0623T+2.3%AP5,0.000,102.000,102.000,0.000,0,0,0.000
28/09/2021,21,TN0007190168,UNIFAB1123T+2.5%P5,0.000,100.000,100.000,0.000,0,0,0.000
28/09/2021,21,TN0007310352,HLA0222T+2.35%AP5,0.000,100.000,100.000,0.000,0,0,0.000
28/09/2021,32,TN0001100312,SFBTDa1/2(11/4/02),0.000,54.570,54.570,0.000,0,0,0.000
28/09/2021,32,TN0002200251,BTDa1/7(3/12/01),0.000,4.700,4.700,0.000,0,0,0.000
28/09/2021,32,TN0007140031,ASSDa1/9(01/07/05),0.000,0.980,0.980,0.000,0,0,0.000
28/09/2021,99,TN0001200401,TUNISAIR,0.000,0.510,0.510,0.000,0,0,0.000
28/09/2021,99,TN0001500859,AMS,0.000,0.900,0.900,0.000,0,0,0.000
28/09/2021,99,TN0005030010,STIP,0.000,1.800,1.800,0.000,0,0,0.000
28/09/2021,99,TN0006650014,ELECTROSTAR,0.000,1.020,1.020,0.000,0,0,0.000
28/09/2021,99,TN0006670012,SIPHAT,0.000,6.120,6.120,0.000,0,0,0.000
28/09/2021,99,TN0007130016,GIF-FILTER,0.000,0.510,0.510,0.000,0,0,0.000
28/09/2021,99,TN0007290018,SOPAT,0.000,1.300,1.300,0.000,0,0,0.000
28/09/2021,99,TN0007340011,SERVICOM,0.000,2.060,2.060,0.000,0,0,0.000
28/09/2021,99,TN0007500010,AETECH,0.000,0.390,0.390,0.000,0,0,0.000
28/09/2021,99,TN0007590011,CELLCOM,0.000,4.750,4.750,0.000,0,0,0.000
28/09/2021,99,TN0007690019,UADH,0.000,0.370,0.370,0.000,0,0,0.000
28/09/2021,99,TN0007700016,OFFICEPLAST,0.000,1.710,1.710,0.000,0,0,0.000
29/09/2021,11,TN0001000108,MONOPRIX,4.850,4.900,4.820,4.900,20,4,80.000
29/09/2021,11,TN0001100254,SFBT,18.490,18.500,18.460,18.510,6802,33,224466.000
29/09/2021,11,TN0001800457,BIAT,62.030,62.750,62.030,62.750,4918,32,157376.000
29/09/2021,11,TN0002200053,BT,6.000,5.890,5.880,6.000,19308,55,1061940.000
29/09/2021,11,TN0002600955,STB,2.830,2.870,2.750,2.870,44586,77,3433122.000
29/09/2021,11,TN0003100609,BNA,7.400,7.730,7.280,7.780,62833,194,12189602.000
29/09/2021,11,TN0003200755,ICF,89.110,88.010,88.010,90.800,732,40,29280.000
29/09/2021,11,TN0003600350,ATB,2.330,2.320,2.320,2.330,2100,8,16800.000
29/09/2021,11,TN0003900107,UIB,16.500,16.500,16.500,16.500,50,1,50.000
29/09/2021,11,TN0004000055,SIMPAR,0.000,34.500,34.500,0.000,0,0,0.000
29/09/2021,11,TN0004200853,CIL,16.560,16.820,16.560,16.820,4,2,8.000
29/09/2021,11,TN0004700100,ATL,1.830,1.890,1.800,1.890,28996,63,1826748.000
29/09/2021,11,TN0006530018,SOTETEL,3.540,3.540,3.500,3.550,4776,46,219696.000
29/09/2021,11,TN0006560015,SOTUVER,6.750,6.790,6.650,6.800,8796,29,255084.000
29/09/2021,11,TN0006580013,SOTUMAG,3.960,4.000,3.890,4.000,7680,36,276480.000
29/09/2021,11,TN0006590012,SIAME,3.980,4.000,3.950,4.000,14418,48,692064.000
29/09/2021,11,TN0006660013,SOTRAPIL,13.230,13.450,13.230,13.450,20,2,40.000
29/09/2021,11,TN0006780019,SOMOCER,0.850,0.840,0.830,0.860,37951,62,2352962.000
29/09/2021,11,TN0007140015,ASSAD,4.810,5.040,4.770,5.040,19919,64,1274816.000
29/09/2021,11,TN0007210016,ESSOUKNA,2.500,2.500,2.450,2.500,544,9,4896.000
29/09/2021,11,TN0007250012,ADWYA,4.640,4.600,4.510,4.640,11508,30,345240.000
29/09/2021,11,TN0007270010,TPR,4.200,4.320,4.200,4.320,13341,22,293502.000
29/09/2021,11,TN0007300015,ARTES,6.550,6.630,6.500,6.630,2000,15,30000.000
29/09/2021,11,TN0007570013,EURO-CYCLES,32.300,33.300,32.300,33.400,9954,103,1025262.000
29/09/2021,11,TN0007610017,SAH,12.200,12.080,12.000,12.200,8790,46,404340.000
29/09/2021,11,TN0007620016,MPBS,4.700,4.640,4.600,4.700,1292,10,12920.000
29/09/2021,11,TN0007630015,SOTIPAPIER,5.480,5.450,5.400,5.480,15418,39,601302.000
29/09/2021,11,TN0007640014,CEREALIS,0.000,8.990,8.990,0.000,0,0,0.000
29/09/2021,11,TN0007720014,UNIMED,6.810,6.870,6.710,6.870,3856,20,77120.000
29/09/2021,12,TN0002400505,UBCI,0.000,20.020,20.020,0.000,0,0,0.000
29/09/2021,12,TN0003000452,ASTREE,0.000,56.200,56.200,0.000,0,0,0.000
29/09/2021,12,TN0003800703,ALKIMIA,0.000,37.600,37.600,0.000,0,0,0.000
29/09/2021,12,TN0004100202,TUNINVEST-SICAR,0.000,12.200,12.200,0.000,0,0,0.000
29/09/2021,12,TN0006060016,STAR,115.000,115.000,115.000,115.000,993,6,5958.000
29/09/2021,12,TN0007180011,SITS,0.000,2.240,2.240,0.000,0,0,0.000
29/09/2021,12,TN0007600018,SOTEMAIL,0.000,3.100,3.100,0.000,0,0,0.000
29/09/2021,12,TN0007730013,SANIMED,0.000,2.200,2.200,0.000,0,0,0.000
29/09/2021,13,TN0004300307,SITEX,0.000,6.120,6.120,0.000,0,0,0.000
29/09/2021,21,TN0001300698,"BTEB0127T+3,25P7-2",0.000,100.000,100.000,0.000,0,0,0.000
29/09/2021,21,TN0001600485,TJARISA0522T+1.9P5,0.000,100.000,100.000,0.000,0,0,0.000
29/09/2021,21,TN0001600493,TJARISB05247.5P7-2,0.000,100.000,100.000,0.000,0,0,0.000
29/09/2021,21,TN0001901057,BHSB0425T+2.1%P7-2,0.000,100.000,100.000,0.000,0,0,0.000
29/09/2021,21,TN0001901107,BHSB0324T+2.3%INF5,0.000,100.000,100.000,0.000,0,0,0.000
29/09/2021,21,TN0002601003,STB0528T+1.75%AP20,0.000,100.000,100.000,0.000,0,0,0.000
29/09/2021,21,TN0002601177,STBSC1126T+2.8P7-2,0.000,100.000,100.000,0.000,0,0,0.000
29/09/2021,21,TN0003100781,BNASB825T+2.25P7-2,0.000,100.000,100.000,0.000,0,0,0.000
29/09/2021,21,TN0003400447,ABsub0922T+1.3%P10,0.000,100.000,100.000,0.000,0,0,0.000
29/09/2021,21,TN0003400504,ABSB02227.45%AP7-2,0.000,100.000,100.000,0.000,0,0,0.000
29/09/2021,21,TN0003600483,ATB0523T+1.25%AP16,0.000,100.000,100.000,0.000,0,0,0.000
29/09/2021,21,TN0003600491,ATB0527T+1.75%AP20,0.000,100.000,100.000,0.000,0,0,0.000
29/09/2021,21,TN0003600509,ATB0532T+2.0%AP25,0.000,100.000,100.000,0.000,0,0,0.000
29/09/2021,21,TN0003600640,ATBSA325T+2.05P7-2,0.000,100.000,100.000,0.000,0,0,0.000
29/09/2021,21,TN0003600657,ATBSB0328T+2.1AP10,0.000,100.000,100.000,0.000,0,0,0.000
29/09/2021,21,TN0004620191,BTKSB12217.45%P7-2,0.000,100.000,100.000,0.000,0,0,0.000
29/09/2021,21,TN0004700696,ATLB0322T+2.35%AP5,0.000,100.000,100.000,0.000,0,0,0.000
29/09/2021,21,TN0004700738,ATLB0323T+2.35%AP5,0.000,100.000,100.000,0.000,0,0,0.000
29/09/2021,21,TN0006610513,TJLSB0623T+2.3%AP5,0.000,102.000,102.000,0.000,0,0,0.000
29/09/2021,21,TN0007190168,UNIFAB1123T+2.5%P5,0.000,100.000,100.000,0.000,0,0,0.000
29/09/2021,21,TN0007310352,HLA0222T+2.35%AP5,0.000,100.000,100.000,0.000,0,0,0.000
29/09/2021,32,TN0001100312,SFBTDa1/2(11/4/02),0.000,54.570,54.570,0.000,0,0,0.000
29/09/2021,32,TN0002200251,BTDa1/7(3/12/01),0.000,4.630,4.630,0.000,0,0,0.000
29/09/2021,32,TN0007140031,ASSDa1/9(01/07/05),0.000,0.990,0.990,0.000,0,0,0.000
29/09/2021,99,TN0001200401,TUNISAIR,0.500,0.500,0.500,0.500,6463,10,64630.000
29/09/2021,99,TN0001500859,AMS,0.000,0.870,0.870,0.000,0,0,0.000
29/09/2021,99,TN0005030010,STIP,0.000,1.870,1.870,0.000,0,0,0.000
29/09/2021,99,TN0006650014,ELECTROSTAR,0.000,1.020,1.020,0.000,0,0,0.000
29/09/2021,99,TN0006670012,SIPHAT,0.000,6.120,6.120,0.000,0,0,0.000
29/09/2021,99,TN0007130016,GIF-FILTER,0.520,0.520,0.520,0.520,611,5,3055.000
29/09/2021,99,TN0007290018,SOPAT,1.270,1.270,1.270,1.270,14,1,14.000
29/09/2021,99,TN0007340011,SERVICOM,2.050,2.050,2.050,2.050,734,7,5138.000
29/09/2021,99,TN0007500010,AETECH,0.380,0.380,0.380,0.380,10,1,10.000
29/09/2021,99,TN0007590011,CELLCOM,0.000,4.750,4.750,0.000,0,0,0.000
29/09/2021,99,TN0007690019,UADH,0.000,0.350,0.350,0.000,0,0,0.000
29/09/2021,99,TN0007700016,OFFICEPLAST,0.000,1.710,1.710,0.000,0,0,0.000
30/09/2021,11,TN0001000108,MONOPRIX,4.890,4.890,4.890,4.890,72,1,72.000
30/09/2021,11,TN0001100254,SFBT,18.510,18.690,18.500,18.690,12888,69,889272.000
